peakID,Log2FC,Pval,FDR,Mean,MeanDiff,Direction,score,replicateScoreQuantile,groupScoreQuantile,Reproducibility,GroupReplicate,distToGeneStart,nearestGene,peakType,distToTSS,nearestTSS,GC,idx,N,AR.halfsite.motif,ARE.motif,HNF4a.motif,AR_binding,Hnf4a_binding
chr5_140936831_140937331,-2.21680962734941,0.00045335847245713,0.0494086241290044,0.00851892409977498,-0.0383797984899604,DOWN,27.67157,0.666,0.641,4,PT-S3-f/mKO._.A4,63514,Card11,Intronic,45997,uc012egd.1,0.4271,13802,0,TRUE,FALSE,FALSE,0,0
chr5_143247512_143248012,-2.23326399843868,0.000123703129188532,0.0217045949742814,0.0111347331708644,-0.0486243309756534,DOWN,16.09537,0.69,0.588,3,PT-S3-mWT._.B3,12598,Zfp12,Exonic,12598,uc009ajt.2,0.4212,14039,0,FALSE,FALSE,FALSE,0,0
chr5_17247673_17248173,-1.02821971618834,0.000176632305327143,0.0275228782586401,0.0758217623978047,-0.0808961850709181,DOWN,81.52281,0.898,0.874,4,PT-S2-mWT._.B1,228198,Speer4f1,Distal,228198,uc008wnk.1,0.4471,573,0,TRUE,FALSE,TRUE,1,1
chr5_17262098_17262598,-1.54290688897548,6.67629572735351e-05,0.0145989987834345,0.047329974573241,-0.0944082067999658,DOWN,106.18187,0.894,0.861,3,PT-S3-mWT._.B1,213773,Speer4f1,Distal,213773,uc008wnk.1,0.3633,575,0,FALSE,FALSE,FALSE,0,0
chr5_19633916_19634416,-1.15395474377699,0.000344351646529821,0.0409939991176509,0.0203186996623014,-0.02734555012543,DOWN,45.31191,0.844,0.796,3,PT-S3-mWT._.B5,407119,Magi2,Intronic,150359,uc057btg.1,0.3693,701,0,TRUE,FALSE,FALSE,0,0
chr5_19785262_19785762,-1.17958211542573,1.64131642237321e-05,0.00535729424030675,0.0375149338992657,-0.0499908002021479,DOWN,56.92741,0.783,0.771,7,PT-S3-f/mKO._.A4,558465,Magi2,Intronic,985,uc057btg.1,0.3972,702,0,FALSE,FALSE,FALSE,0,0
chr5_20919033_20919533,-2.08902876012916,0.0003190416309967,0.0398020505164112,0.00869350640760865,-0.0348032517730371,DOWN,15.16801,0.65,0.539,3,PT-S3-mWT._.B5,31705,A630072M18Rik,Intronic,26220,uc008wof.1,0.3653,768,0,FALSE,FALSE,FALSE,0,0
chr5_21599483_21599983,-1.8758150753651,5.98792191731049e-09,1.2358650632282e-05,0.0504162834813166,-0.139956145462361,DOWN,81.1749,0.913,0.886,3,PT-S3-mWT._.B5,45871,Fbxl13,Intronic,45871,uc008wop.2,0.3912,840,0,FALSE,FALSE,FALSE,0,0
chr5_22344616_22345116,-1.68239951647398,5.41677293858487e-09,1.12787758510952e-05,0.0557887080047076,-0.127690701288467,DOWN,99.77932,0.932,0.91,3,PT-S3-mWT._.B5,160,Reln,Promoter,160,uc008wpi.1,0.7964,878,0,TRUE,FALSE,FALSE,0,0
chr5_22345263_22345763,-1.2669146901623,5.7618199444672e-06,0.00251895217509962,0.0442607347046303,-0.0650640463234222,DOWN,61.97487,0.884,0.848,3,PT-S3-mWT._.B5,807,Reln,Promoter,807,uc008wpi.1,0.5469,879,0,FALSE,FALSE,FALSE,0,0
chr5_22379755_22380255,-2.25241336181669,0.000309646535155519,0.0392031886428373,0.0138992790489404,-0.0598574851351952,DOWN,47.2296,0.783,0.714,3,PT-S3-mWT._.B1,35299,Reln,Distal,35299,uc008wpi.1,0.3633,880,0,TRUE,FALSE,FALSE,0,0
chr5_30188025_30188525,1.2047793825088,3.34206387143373e-06,0.00165991787482148,0.076406019793028,0.044390690815253,UP,43.52994,0.817,0.807,7,PT-S3-f/mKO._.B4,17446,Adgrf3,Distal,17446,uc008wvg.1,0.4072,1622,0,FALSE,FALSE,FALSE,0,0
chr5_30617811_30618311,1.54576579896691,7.74857648169169e-05,0.016077134596334,0.0811421009163949,0.0546647804386825,UP,48.96633,0.834,0.826,7,PT-S3-f/mKO._.B4,29441,Gm9899,Intronic,29441,uc008wvq.2,0.5749,1659,0,TRUE,FALSE,FALSE,0,0
chr5_30622465_30622965,2.0380968693362,3.56183351862645e-05,0.00939525431536525,0.066175737584765,0.051575987352894,UP,16.66468,0.64,0.615,6,PT-S3-f/mKO._.B4,25220,Mir5625,Exonic,25220,uc033iij.1,0.6846,1660,0,FALSE,FALSE,FALSE,0,0
chr5_30945842_30946342,0.761902928620941,0.000368028979342681,0.0424058778117438,0.0258607403235359,0.0114307609907099,UP,18.17475,0.536,0.494,7,PT-S3-f/mKO._.A3,611,Cgref1,Promoter,611,uc008wwo.1,0.4691,1770,0,FALSE,FALSE,TRUE,0,0
chr5_3101336_3101836,-2.69847916048018,3.37314996116966e-06,0.00167086675381829,0.0110263337029036,-0.0715298492043451,DOWN,41.33249,0.83,0.776,3,PT-S3-mWT._.B5,242306,Cdk6,Distal,134803,uc057llk.1,0.3792,1,0,TRUE,FALSE,TRUE,1,0
chr5_34528663_34529163,1.82625228396216,8.37943512835085e-08,0.000100080230075097,0.201260268923834,0.145941641940201,UP,84.11276,0.9,0.894,7,PT-S3-f/mKO._.B4,3128,Sh3bp2,Intronic,3128,uc008xcl.2,0.521,2298,0,FALSE,FALSE,FALSE,0,0
chr5_34670208_34670708,-2.37287613196435,5.16237669055365e-06,0.00230921157180036,0.0162446990175639,-0.0762578656748315,DOWN,33.63087,0.799,0.737,3,PT-S3-mWT._.B5,10078,Grk4,Intronic,10078,uc008xcy.1,0.4092,2365,0,TRUE,FALSE,FALSE,0,0
chr5_36075148_36075648,1.35371177188139,0.000184986143193003,0.0283608217325722,0.134458976073204,0.0830647544987547,UP,202.00351,0.93,0.924,7,PT-S3-f/mKO._.A4,128622,Psapl1,Intronic,128622,uc008xem.2,0.525,2707,0,TRUE,FALSE,FALSE,0,0
chr5_36083160_36083660,2.84691778177495,1.85502955365634e-09,4.69318487764185e-06,0.0665491411033426,0.0590213029763817,UP,132.34248,0.887,0.881,7,PT-S3-f/mKO._.A4,120610,Psapl1,Intronic,120610,uc008xem.2,0.523,2709,0,FALSE,FALSE,FALSE,0,0
chr5_36083998_36084498,1.37577930826001,5.8226574493499e-05,0.0132778673003112,0.0872008696885595,0.0548278054680105,UP,248.43611,0.949,0.943,7,PT-S3-f/mKO._.A4,119772,Psapl1,Intronic,119772,uc008xem.2,0.519,2710,0,FALSE,FALSE,FALSE,0,0
chr5_36120698_36121198,2.5604487805676,0.00021203216692544,0.0303402474517697,0.0388532978398128,0.0339277324373767,UP,62.46264,0.748,0.734,7,PT-S3-f/mKO._.A2,83072,Psapl1,Intronic,83072,uc008xem.2,0.5309,2721,0,TRUE,FALSE,TRUE,0,0
chr5_3620091_3620591,-2.34308002498588,0.000250257384588421,0.0340483847667621,0.0116034842176705,-0.0554185137940311,DOWN,42.64989,0.835,0.784,3,PT-S3-mWT._.B5,23793,Rbm48,Intronic,10706,uc008whg.1,0.4232,67,0,FALSE,FALSE,FALSE,0,0
chr5_37650159_37650659,1.20615290886592,0.000443668849404518,0.0486893452605831,0.0797633345223585,0.0463252377389683,UP,25.14475,0.649,0.625,5,PT-S3-f/mKO._.A4,66743,Stk32b,Intronic,66743,uc008xft.2,0.503,3051,0,TRUE,FALSE,FALSE,1,0
chr5_37746425_37746925,-2.28577622833935,0.000334674610837735,0.0407025382416166,0.0100435631416129,-0.0466840299539687,DOWN,22.26893,0.742,0.675,2,PT-S2-mWT._.B5,11155,Cytl1,Distal,9394,uc008xfv.1,0.4351,3059,0,FALSE,TRUE,FALSE,0,0
chr5_39198814_39199314,-2.68353228219231,4.0661942167515e-05,0.0103358966744439,0.00835856596869256,-0.0561876472937827,DOWN,116.19265,0.83,0.827,7,PT-S2-f/mKO._.A3,322370,Clnk,Distal,108064,uc008xgw.1,0.4032,3203,0,FALSE,FALSE,FALSE,0,0
chr5_3974847_3975347,-3.92128765985071,6.92921901327596e-06,0.00290100014803501,0.00201147113532457,-0.0567640762123617,DOWN,30.27798,0.704,0.614,3,PT-S3-mWT._.B1,47042,Akap9,Intronic,46910,uc008wic.1,0.3932,131,0,FALSE,FALSE,FALSE,0,0
chr5_43569578_43570078,-2.18292650404687,0.00014303622871763,0.0236505328057019,0.0170230325214176,-0.0673555566529681,DOWN,27.33673,0.785,0.717,3,PT-S3-mWT._.B3,54258,C1qtnf7,Intronic,31901,uc008xhm.1,0.483,3335,0,TRUE,FALSE,TRUE,0,0
chr5_44921344_44921844,-2.31547635262981,0.000213668674247235,0.0305243928514168,0.00645305910319798,-0.0336236477165443,DOWN,6.65696,0.436,0.263,3,PT-S3-mWT._.B5,44606,4930431F12Rik,Distal,44606,uc033ijk.1,0.4251,3426,0,FALSE,FALSE,TRUE,0,0
chr5_48684111_48684611,-1.9609233477132,0.000284724864206886,0.0375517622474831,0.0217464317501009,-0.0687010544780297,DOWN,42.42241,0.848,0.801,3,PT-S3-mWT._.B3,288787,5730480H06Rik,Intronic,84678,uc008xjv.1,0.3733,3582,0,TRUE,FALSE,FALSE,0,0
chr5_51079539_51080039,-3.57181324715625,0.000411698611892261,0.0463260368220499,0.000681870912302757,-0.029208590006757,DOWN,5.85692,0.277,0.117,3,PT-S3-mWT._.B1,487935,Ppargc1a,Distal,250251,uc029vhi.1,0.3533,3664,0,FALSE,FALSE,FALSE,0,0
chr5_51391873_51392373,-3.90512720639885,0.00030018589359252,0.0385701098987037,0.00154020878611398,-0.0494980553226747,DOWN,3.54844,0.201,0.059,3,PT-S3-mWT._.B5,175601,Ppargc1a,Distal,62081,uc029vhi.1,0.3713,3671,0,TRUE,FALSE,FALSE,0,0
chr5_51428281_51428781,-1.77638642387641,5.28039830102534e-05,0.0122768216941863,0.0308630470629715,-0.079714926313175,DOWN,73.79396,0.818,0.809,7,PT-S3-f/mKO._.A4,139193,Ppargc1a,Distal,70986,uc056zzu.1,0.4192,3676,0,TRUE,FALSE,FALSE,0,0
chr5_51616853_51617353,-3.17767598149353,1.45738492143729e-06,0.000879244059987529,0.00456232982571236,-0.0528168017024862,DOWN,19.82985,0.725,0.653,4,PT-S2-mWT._.B3,49377,Ppargc1a,Distal,49377,uc033ijr.2,0.3872,3727,0,FALSE,FALSE,FALSE,0,0
chr5_52216732_52217232,-1.09868780788772,0.000197653448175923,0.0293780698132764,0.105405866986582,-0.122614340654141,DOWN,90.37983,0.923,0.899,3,PT-S3-mWT._.B5,548,C130083M11Rik,Promoter,548,uc029vhj.1,0.5868,3749,0,FALSE,FALSE,FALSE,0,0
chr5_53822150_53822650,-1.37831246704194,0.000236355275465095,0.0328091799726439,0.0478177333388761,-0.0796904942010174,DOWN,81.1749,0.913,0.886,3,PT-S3-mWT._.B5,12772,Tbc1d19,Intronic,12772,uc008xln.2,0.3693,4027,0,FALSE,FALSE,FALSE,0,0
chr5_54305793_54306293,-3.49378226283288,3.83628922920685e-07,0.00032122164418563,0.00467918602095185,-0.0685622019827338,DOWN,47.385,0.734,0.725,7,PT-S2-f/mKO._.A4,43948,Gm10440,Distal,43948,uc029vhn.1,0.3653,4060,0,FALSE,TRUE,FALSE,0,0
chr5_56787690_56788190,-3.20101360594226,7.45551729411564e-05,0.0156345254286799,0.00507436509743693,-0.0579818183003252,DOWN,13.13039,0.618,0.493,3,PT-S3-mWT._.B5,929978,4932441J04Rik,Distal,836294,uc029vhr.1,0.481,4078,0,FALSE,TRUE,FALSE,0,0
chr5_59212080_59212580,-3.09884359211751,0.000107647655399065,0.0200222937103046,0.00388856171052608,-0.0445606173815949,DOWN,13.13039,0.618,0.493,3,PT-S3-mWT._.B5,759331,4930459L07Rik,Distal,563641,uc029vhx.1,0.4032,4118,0,FALSE,FALSE,FALSE,0,0
chr5_59234948_59235448,-1.51589397246937,5.43117664965726e-07,0.000412222803724051,0.0236427229932981,-0.0476893052207828,DOWN,33.43844,0.815,0.757,3,PT-S3-mWT._.B3,750803,4933402J10Rik,Distal,586509,uc029vhx.1,0.3792,4119,0,FALSE,FALSE,FALSE,0,0
chr5_59240241_59240741,-2.57296212336913,0.000198556921385616,0.0294937253276382,0.00921833018942818,-0.055534086789589,DOWN,43.74393,0.853,0.808,3,PT-S3-mWT._.B3,745510,4933402J10Rik,Distal,591802,uc029vhx.1,0.3792,4121,0,FALSE,FALSE,FALSE,0,0
chr5_63613156_63613656,-3.32345898668347,2.52277741673379e-06,0.00134598470029129,0.00383328708151076,-0.0525615155403235,DOWN,24.5001,0.758,0.698,3,PT-S2-mWT._.B5,35696,Nwd2,Distal,35696,uc008xmd.1,0.4112,4174,0,TRUE,TRUE,FALSE,1,0
chr5_63615194_63615694,-3.07054980295749,5.77043972654233e-06,0.00251895217509962,0.00571077270766597,-0.0570669230430459,DOWN,22.6723,0.754,0.677,3,PT-S3-mWT._.B3,33658,Nwd2,Distal,33658,uc008xmd.1,0.4032,4175,0,TRUE,FALSE,TRUE,0,0
chr5_65081840_65082340,-2.4569024056881,5.96420824926304e-06,0.002584956156249,0.00921339597687325,-0.0503522554527603,DOWN,63.41241,0.887,0.852,3,PT-S3-mWT._.B5,25479,Klhl5,Distal,25479,uc008xna.2,0.4551,4469,0,FALSE,FALSE,FALSE,0,0
chr5_66514620_66515120,-1.29482314201135,9.7377311891261e-06,0.00374359672764184,0.0282673604861258,-0.0439926752839454,DOWN,32.92467,0.804,0.756,4,PT-S2-mWT._.B3,103946,Apbb2,Intronic,28746,uc012dwr.1,0.3792,4849,0,FALSE,FALSE,FALSE,0,0
chr5_67589621_67590121,-1.80510301091599,1.26994514657789e-05,0.00452731596436392,0.0322533088527872,-0.0854462864368303,DOWN,43.9764,0.84,0.79,3,PT-S3-mWT._.B5,18011,Shisa3,Distal,18011,uc008xpy.2,0.4192,5002,0,TRUE,FALSE,TRUE,0,0
chr5_67592210_67592710,-3.40112356397887,0.000188889782013247,0.0287737608831726,0.00331759392796957,-0.0508589971338572,DOWN,15.16801,0.65,0.539,3,PT-S3-mWT._.B5,15422,Shisa3,Distal,15422,uc008xpy.2,0.4431,5003,0,FALSE,FALSE,TRUE,0,0
chr5_70400459_70400959,-2.50364268637786,7.59793725045179e-05,0.0158203845998611,0.00583725726862787,-0.0366090465209318,DOWN,25.3619,0.756,0.752,8,PT-S1._.B2,441907,Gabrg1,Distal,155329,uc012dwv.2,0.3433,5045,0,TRUE,FALSE,FALSE,0,0
chr5_72948130_72948630,1.45225848206311,0.000123164314665471,0.0216751070861823,0.0878980837938022,0.0570449297411506,UP,457.69263,0.97,0.961,8,PT-S1._.A3,34017,Slain2,Intronic,121,uc008xsi.1,0.4052,5176,0,FALSE,FALSE,FALSE,1,0
chr5_75377183_75377683,2.44431786243866,2.32526330254276e-06,0.00126645035168676,0.0951884305980222,0.0793317153317568,UP,186.96837,0.881,0.878,7,PT-S2-f/mKO._.A3,197553,Kit,Distal,197553,uc008xug.3,0.487,5419,0,TRUE,FALSE,FALSE,1,0
chr5_77271635_77272135,-3.72348742070987,2.74448429130846e-05,0.00767420058173403,0.000730758165990299,-0.0333407784386671,DOWN,5.77462,0.422,0.244,3,PT-S3-mWT._.B3,871,Mir5098,Promoter,871,uc029vit.1,0.497,5578,0,TRUE,FALSE,FALSE,0,0
chr5_8085607_8086107,-2.49910877233866,6.41226370551551e-07,0.00046709866957998,0.0201875737895254,-0.103246786029569,DOWN,49.11732,0.867,0.826,3,PT-S3-mWT._.B3,39778,Sri,Intronic,29314,uc008wji.2,0.4311,350,0,FALSE,FALSE,TRUE,0,0
chr5_81583716_81584216,-1.14629452852299,8.62877404398813e-05,0.0171900830386462,0.0612696171532676,-0.076774297942549,DOWN,37.22947,0.831,0.779,3,PT-S3-mWT._.B3,540743,1700031L13Rik,Intronic,71981,uc008xwq.1,0.4052,5732,0,FALSE,FALSE,FALSE,0,0
chr5_81870295_81870795,-1.57302008238666,6.88034529481478e-05,0.0149203933983998,0.0259881492148005,-0.0552841218452985,DOWN,24.97888,0.77,0.698,3,PT-S3-mWT._.B3,254164,1700031L13Rik,Distal,254164,uc008xwt.1,0.3932,5736,0,FALSE,FALSE,FALSE,0,0
chr5_81879107_81879607,-2.87581190601504,0.000301032802863528,0.0385828712655239,0.00583283233468838,-0.0496614259924862,DOWN,11.65813,0.489,0.321,3,PT-S3-mWT._.B1,245352,1700031L13Rik,Distal,245352,uc008xwt.1,0.4092,5738,0,FALSE,FALSE,FALSE,0,0
chr5_82664038_82664538,-0.89419876237243,0.000197616122689179,0.0293780698132764,0.096822048770713,-0.0848463767083822,DOWN,109.3586,0.939,0.919,3,PT-S3-mWT._.B5,134776,Mir1187,Distal,134776,uc012dxs.1,0.3653,5749,0,FALSE,FALSE,TRUE,0,0
chr5_86148611_86149111,-4.19626213358746,7.92328445780975e-07,0.000556493657763923,0.00168116892860239,-0.0638006094960586,DOWN,25.78292,0.672,0.565,3,PT-S3-mWT._.B1,23881,Uba6,Intronic,23881,uc008xxj.3,0.3333,5803,0,FALSE,FALSE,FALSE,0,0
chr5_87275294_87275794,-2.18516401495262,1.6481597215861e-05,0.00535729424030675,0.0116391664207992,-0.0483888284759576,DOWN,8.389,0.504,0.339,3,PT-S3-mWT._.B5,20755,Ugt2b37,Distal,20755,uc008xyg.1,0.4611,5850,0,FALSE,FALSE,FALSE,0,0
chr5_87275896_87276396,-2.18185545362986,4.10807724617595e-07,0.000337965482202185,0.0237646525278761,-0.091139039592139,DOWN,58.65413,0.875,0.846,3,PT-S2-mWT._.B5,21357,Ugt2b37,Distal,21357,uc008xyg.1,0.4271,5851,0,TRUE,FALSE,FALSE,0,0
chr5_87286097_87286597,-3.63435426308844,4.06827643647145e-06,0.00190301516140058,0.0017872139359148,-0.0432421913344862,DOWN,45.24813,0.845,0.809,4,PT-S2-mWT._.B5,31558,Ugt2b37,Distal,31558,uc008xyg.1,0.3673,5853,0,TRUE,FALSE,FALSE,0,0
chr5_87869979_87870479,-1.31894619294341,0.000202245513369316,0.0297784370147933,0.0182233352901521,-0.0302306119812436,DOWN,18.37213,0.6,0.472,3,PT-S3-mWT._.B1,15465,Odam,Distal,15465,uc008xzd.1,0.4271,5936,0,TRUE,FALSE,FALSE,0,0
chr5_88614090_88614590,-1.95162019007602,0.000359795616643402,0.0418672557115691,0.00680309218413993,-0.0252480329827846,DOWN,9.04273,0.419,0.23,2,PT-S3-mWT._.B1,49299,Rufy3,Intronic,30826,uc008xzy.2,0.483,5992,0,FALSE,FALSE,FALSE,0,0
chr5_88648674_88649174,-2.65735514802647,0.000105759544678722,0.0197335065411317,0.00262424825378198,-0.0245489974612522,DOWN,4.3191,0.401,0.228,2,PT-S2-mWT._.B4,27246,Grsf1,Intronic,26655,uc008yab.2,0.493,6010,0,FALSE,FALSE,FALSE,0,0
chr5_89459550_89460050,1.92223318193108,4.62260210708169e-05,0.0112215596066793,0.0621691728912655,0.0472384073710855,UP,102.60192,0.834,0.826,7,PT-S3-f/mKO._.A3,1901,Gc,Promoter,1901,uc008yam.2,0.3433,6410,0,FALSE,FALSE,FALSE,0,0
chr5_9032099_9032599,-0.932324404791563,1.38374163742119e-05,0.00480514594039787,0.127683415136147,-0.117797692108999,DOWN,133.46295,0.961,0.947,3,PT-S3-mWT._.B3,35202,Crot,Distal,35202,uc008wkt.1,0.4471,437,0,FALSE,FALSE,FALSE,0,0
chr5_90756352_90756852,-2.46648647877587,0.000127287248382967,0.0220214427187731,0.00799727546841683,-0.045257277925214,DOWN,20.42036,0.736,0.653,3,PT-S3-mWT._.B3,2695,Cxcl5,Distal,2695,uc008ybg.2,0.3792,6497,0,FALSE,FALSE,FALSE,0,0
chr5_92436349_92436849,-2.24368358914507,4.20379246267247e-07,0.000339897567339271,0.0182143361582608,-0.0755217226332193,DOWN,56.2966,0.872,0.832,3,PT-S3-mWT._.B5,1399,Nup54,Promoter,1399,uc008ydk.1,0.4611,6616,0,TRUE,FALSE,FALSE,0,0
chr5_92444836_92445336,-2.46850048402704,7.21795939140854e-11,3.46591679446068e-07,0.0335855730951596,-0.161369265411936,DOWN,139.06528,0.957,0.942,3,PT-S3-mWT._.B5,9886,Nup54,Intronic,9886,uc008ydk.1,0.4611,6621,0,TRUE,FALSE,FALSE,0,0
chr5_92683530_92684030,-1.8715686213068,1.88235225289668e-07,0.000190902972792911,0.0304071580533055,-0.086180431401171,DOWN,87.49252,0.914,0.893,4,PT-S2-mWT._.B5,344,Shroom3,Exonic,344,uc008ydt.1,0.479,6654,0,FALSE,FALSE,FALSE,0,0
chr5_92684090_92684590,-2.37720582166791,3.20766125405142e-06,0.00162224027264651,0.0191457807683134,-0.0887127998185409,DOWN,10.45566,0.697,0.613,3,PT-S2-mWT._.B4,904,Shroom3,Intronic,904,uc008ydt.1,0.4351,6655,0,FALSE,FALSE,FALSE,0,0
chr5_96374018_96374518,-0.801454280315222,1.63756048973111e-05,0.00535729424030675,0.130137993006911,-0.0981596455144646,DOWN,90.58024,0.934,0.927,8,PT-S1._.B2,312,Fras1,Exonic,312,uc008yfj.1,0.7126,6842,0,FALSE,FALSE,FALSE,0,0
chr5_96498059_96498559,-2.11029052218048,3.66849735185273e-06,0.00177293209038449,0.0260614389516543,-0.0931017468778548,DOWN,31.65522,0.867,0.865,8,PT-S1._.B6,124353,Fras1,Intronic,124353,uc008yfj.1,0.4092,6866,0,TRUE,FALSE,TRUE,1,1
chr5_97353967_97354467,-2.46720733099387,0.000341696765100568,0.0409145793725101,0.00539438914131995,-0.0334945378956677,DOWN,25.78292,0.672,0.565,3,PT-S3-mWT._.B1,38112,Naa11,Distal,38079,uc033ikp.1,0.4551,6974,0,TRUE,FALSE,FALSE,0,0
chr5_99994144_99994644,0.967524734339313,2.03493920945154e-05,0.0062822610227928,0.177301024847185,0.0876095823112391,UP,168.85046,0.893,0.887,7,PT-S3-f/mKO._.A3,15455,Hnrnpd,Distal,15455,uc008ygt.2,0.4731,7088,0,FALSE,FALSE,FALSE,0,0
chr6_100645634_100646134,1.66332528733224,0.000266838501713149,0.0358404799672221,0.0482997146473811,0.0344195603726236,UP,10.46763,0.497,0.445,7,PT-S3-f/mKO._.B6,25272,Shq1,Intronic,25272,uc009dby.3,0.521,8063,0,TRUE,FALSE,FALSE,0,0
chr6_10090897_10091397,-4.09968265744326,1.15037211853192e-07,0.000132033539036653,0.00356798253229951,-0.0898928717896378,DOWN,25.37445,0.736,0.666,4,PT-S2-mWT._.B1,883230,AA545190,Distal,9223,uc033ioc.1,0.4152,355,0,FALSE,FALSE,TRUE,0,0
chr6_100912016_100912516,-1.73143412351067,0.000319425313610036,0.0398221569074031,0.0271344064027185,-0.0676086448252099,DOWN,29.74334,0.798,0.734,3,PT-S3-mWT._.B3,78627,Ppp4r2,Distal,59780,uc009dcc.1,0.495,8094,0,FALSE,FALSE,TRUE,0,0
chr6_100930489_100930989,-2.14653513592834,5.22953524471361e-06,0.00232598655700978,0.0366334936688695,-0.132421377540736,DOWN,78.15243,0.909,0.881,3,PT-S3-mWT._.B5,97100,Ppp4r2,Distal,78253,uc009dcc.1,0.493,8097,0,TRUE,FALSE,FALSE,1,1
chr6_103405974_103406474,-2.00811890638299,2.92384364193412e-10,1.0116842982697e-06,0.0525226429054986,-0.164798714513084,DOWN,93.0808,0.933,0.911,3,PT-S3-mWT._.B3,104651,Chl1,Distal,104651,uc009dcj.1,0.4331,8217,0,FALSE,FALSE,TRUE,0,0
chr6_10365073_10365573,-1.59236017203085,0.000450867193621276,0.0492267472170593,0.0484121283886362,-0.101601739445939,DOWN,125.29524,0.964,0.955,8,PT-S1._.B2,609054,AA545190,Distal,122935,uc029vti.1,0.4032,360,0,TRUE,FALSE,FALSE,1,0
chr6_103692436_103692936,-1.95772113173128,0.000196437842317426,0.0292940623940232,0.0189119734985033,-0.0603201495007784,DOWN,43.42848,0.82,0.777,4,PT-S2-mWT._.B1,181809,Chl1,Intronic,5080,uc009dcn.1,0.4551,8226,0,TRUE,FALSE,FALSE,0,0
chr6_105572266_105572766,-4.04191784936448,0.000166162534506735,0.026434111169047,0,-0.0309434067371531,DOWN,6.59315,0.467,0.287,2,PT-S3-mWT._.B3,79847,Gm19757,Distal,79847,uc009dcp.2,0.4391,8244,0,FALSE,FALSE,FALSE,0,0
chr6_106237287_106237787,-1.77876220201017,2.11183242826604e-05,0.0064292573286926,0.0211582943070761,-0.0563051429358831,DOWN,53.50235,0.866,0.824,3,PT-S3-mWT._.B5,511499,Il5ra,Intronic,118771,uc009dct.1,0.4391,8257,0,TRUE,FALSE,FALSE,0,0
chr6_106705527_106706027,-1.26175743362698,0.000139970884410097,0.0234068723888293,0.05046060292502,-0.0733334507524413,DOWN,31.65522,0.867,0.865,8,PT-S1._.B6,43259,Il5ra,Distal,39802,uc012epw.2,0.3812,8262,0,TRUE,FALSE,FALSE,0,0
chr6_106731192_106731692,-0.954245287051176,4.96953312819915e-05,0.011676252436645,0.0258867206146732,-0.0261456348375109,DOWN,17.27583,0.678,0.577,3,PT-S3-mWT._.B5,17594,Il5ra,Intronic,14137,uc012epw.2,0.4411,8266,0,TRUE,FALSE,TRUE,1,1
chr6_112495094_112495594,1.82574632537847,0.000212121770163209,0.0303402474517697,0.0708903585040429,0.0523283432093359,UP,34.375,0.78,0.768,7,PT-S3-f/mKO._.B4,5160,Oxtr,Distal,4453,uc057lre.1,0.4451,8749,0,TRUE,FALSE,FALSE,0,0
chr6_112873267_112873767,-3.39352600057261,2.40850780642553e-05,0.00699620968837347,0.00426234270381892,-0.0595473628580706,DOWN,19.44864,0.702,0.603,3,PT-S3-mWT._.B5,73748,Srgap3,Intronic,73748,uc009deh.2,0.489,8780,0,TRUE,FALSE,FALSE,1,0
chr6_114691569_114692069,-2.66083993678134,7.22641701982675e-05,0.0153179207906396,0.00387418949940266,-0.0312742510469972,DOWN,18.35441,0.691,0.595,3,PT-S3-mWT._.B5,48721,Atg7,Intronic,48721,uc009dhz.2,0.4551,9053,0,FALSE,FALSE,FALSE,1,0
chr6_116945350_116945850,-2.14846986878499,9.7984385179466e-05,0.0188354166830933,0.0194519424804485,-0.0736568130490031,DOWN,40.02437,0.826,0.771,3,PT-S3-mWT._.B5,222934,Cxcl12,Distal,72561,uc029vye.1,0.485,9394,0,TRUE,TRUE,FALSE,0,0
chr6_117874841_117875341,-1.22913070582672,0.000324177817960611,0.0401659559938474,0.0365496478981322,-0.0518206318603505,DOWN,31.85159,0.767,0.754,7,PT-S3-f/mKO._.B4,12013,Zfp239,Distal,3787,uc033iug.1,0.4152,9435,0,FALSE,FALSE,FALSE,0,0
chr6_119404779_119405279,-1.16484503617509,0.0004197453525735,0.0469843218441073,0.0215916710326391,-0.0293030096713221,DOWN,48.12864,0.757,0.743,7,PT-S3-f/mKO._.A4,12453,Adipor2,Intronic,12453,uc009dme.1,0.3872,9531,0,TRUE,FALSE,FALSE,0,0
chr6_119647440_119647940,-1.9551989312061,9.23149427818099e-05,0.0180854273582402,0.0222429253462129,-0.0697637188883456,DOWN,36.15791,0.811,0.753,3,PT-S3-mWT._.B5,103342,Wnt5b,Intronic,103342,uc009dmi.2,0.4212,9589,0,FALSE,TRUE,FALSE,1,0
chr6_119674427_119674927,-3.30334955703932,6.10482332604878e-05,0.0137189092585977,0.00196412174387358,-0.0351698823998607,DOWN,67.04478,0.889,0.863,4,PT-S2-mWT._.B5,130329,Wnt5b,Intronic,130329,uc009dmi.2,0.4012,9592,0,TRUE,FALSE,FALSE,1,0
chr6_120145408_120145908,1.4445778387675,0.000279034064925245,0.0370174044596783,0.110963662510572,0.0714608523252343,UP,164.63255,0.882,0.876,7,PT-S3-f/mKO._.A2,52277,Ninj2,Intronic,48245,uc057lrl.1,0.479,9623,0,TRUE,TRUE,FALSE,0,0
